Annuncio,Link,Prezzo,Anni,Immatricolazione,Chilometraggio,Cambio,Carburante,CV,Allestimento,Allestimento_unificato,Modello,Venditore,Distanza,Comune,CAP,Regione,Area
BMW 118 d 5p. Msport Auto,https://www.automobile.it/bologna-bmw-118-d-5p-msport-auto/180785977,33900,1,2024,18,automatico,Diesel,150,M Sport,Sport,118d,Rivenditore,25,bologna,40121,Emilia-Romagna,Nord-est
BMW 118 d 5p. Msport Auto,https://www.automobile.it/bologna-bmw-118-d-5p-msport-auto/180785980,33900,1,2024,18,automatico,Diesel,150,M Sport,Sport,118d,Rivenditore,25,bologna,40121,Emilia-Romagna,Nord-est
BMW 118 d 5p. Msport Auto,https://www.automobile.it/bologna-bmw-118-d-5p-msport-auto/180785984,33900,1,2024,20,automatico,Diesel,150,M Sport,Sport,118d,Rivenditore,25,bologna,40121,Emilia-Romagna,Nord-est
"BMW 118 d 5p. Msport / Tetto panorama / Cerchi 19"" M-sport",https://www.automobile.it/feltre-bmw-118-d-5p-msport-tetto-panorama-cerchi-19-m-sport/180522273,33900,1,2024,25,automatico,Diesel,150,M Sport,Sport,118d,Rivenditore,162,feltre,32032,Veneto,Nord-est
BMW Serie 1 5 Porte 120 d SCR Msport Steptronic,https://www.automobile.it/perugia-bmw-serie-1-5-porte-120-d-scr-msport-steptronic/179329237,33900,2,2023,74,automatico,Diesel,190,M Sport,Sport,120d,Rivenditore,200,perugia,6121,Umbria,Centro
"BMW 118 d 5p. Msport / Tetto panorama / Cerchi 19"" M-sport",https://www.automobile.it/padova-bmw-118-d-5p-msport-tetto-panorama-cerchi-19-m-sport/180523210,33900,1,2024,25,automatico,Diesel,150,M Sport,Sport,118d,Rivenditore,101,padova,35121,Veneto,Nord-est
BMW Serie 1 118d 5p.,https://www.automobile.it/galatina-bmw-serie-1-118d-5p/180401367,33900,0,2025,0,automatico,Diesel,150,M,Performance,118d,Rivenditore,763,galatina,73013,Puglia,Sud
BMW M135 i xDrive Msport Aut. + Tetto apr.,https://www.automobile.it/verona-bmw-m135-xdrive-msport-aut-tetto-apr/180274086,33900,3,2022,44,automatico,Benzina,306,M Sport,Sport,M135i xDrive,Rivenditore,86,verona,37121,Veneto,Nord-est
BMW Serie 1 (F40) - 118d 5p. Msport,https://www.automobile.it/capannori-bmw-serie-1-f40-118d-5p-msport/180659884,33900,1,2024,31,automatico,Diesel,150,M Sport,Sport,118d,Rivenditore,101,capannori,55012,Toscana,Centro
BMW Serie 1 (F40) - 118d 5p. Msport,https://www.automobile.it/vinci-bmw-serie-1-f40-118d-5p-msport/180660078,33900,1,2024,31,automatico,Diesel,150,M Sport,Sport,118d,Rivenditore,98,vinci,50059,Toscana,Centro
"BMW 120 d xDrive 5p. Msport GUSCI-BLACK PACK-19""",https://www.automobile.it/savona-bmw-120-d-xdrive-5p-msport-gusci-black-pack-19/178499897,33990,5,2020,30,automatico,Diesel,190,M Sport,Sport,120d xDrive,Rivenditore,214,savona,17100,Liguria,Nord-ovest
BMW 120 d xDrive 5p. Msport GUSCI-FRENI M SPORT-HARMAN,https://www.automobile.it/savona-bmw-120-d-xdrive-5p-msport-gusci-freni-m-sport-harman/178758888,33990,5,2020,54,automatico,Diesel,190,M Sport,Sport,120d xDrive,Rivenditore,214,savona,17100,Liguria,Nord-ovest
BMW 118 i 5p. Msport,https://www.automobile.it/arcore-bmw-118-5p-msport/177779061,34200,2,2023,20,automatico,Benzina,136,M Sport,Sport,118i,Rivenditore,178,arcore,20862,Lombardia,Nord-ovest
BMW M135 i xDrive,https://www.automobile.it/ponte-piave-bmw-m135-xdrive/180736252,34290,4,2021,57,automatico,Benzina,306,M,Performance,M135i xDrive,Rivenditore,156,ponte piave,31047,Veneto,Nord-est
BMW Serie 1 118d 5p. Msport tetto,https://www.automobile.it/roma-bmw-serie-1-118d-5p-msport-tetto/168110593,34300,2,2023,12,automatico,Diesel,150,M Sport,Sport,118d,Rivenditore,326,roma,118,Lazio,Centro
BMW 128 ti 5p. Msport,https://www.automobile.it/casoria-bmw-128-5p-msport/178923280,34399,3,2022,19,automatico,Benzina,265,M Sport,Sport,128ti,Rivenditore,490,casoria,80026,Campania,Sud
BMW Serie 1 118d 5p. Msport,https://www.automobile.it/belvedere-ostrense-bmw-serie-1-118d-5p-msport/178352257,34400,1,2024,15,automatico,Diesel,150,M Sport,Sport,118d,Rivenditore,202,belvedere ostrense,60030,Marche,Centro
BMW Serie 1 5 Porte 118 d SCR Msport Steptronic,https://www.automobile.it/perugia-bmw-serie-1-5-porte-118-d-scr-msport-steptronic/179683204,34450,1,2024,38,automatico,Diesel,150,M Sport,Sport,118d,Rivenditore,200,perugia,6121,Umbria,Centro
Bmw Serie 1 118d Msport 150CV,https://www.automobile.it/barcellona-pozzo-gotto-bmw-serie-1-118d-msport-150cv/180631241,34490,3,2022,38,automatico,Diesel,150,M Sport,Sport,118d,Rivenditore,800,barcellona pozzo gotto,98051,Sicilia,Isole
BMW Serie 1 F40 Diesel 118d Msport auto,https://www.automobile.it/ancona-bmw-serie-1-f40-diesel-118d-msport-auto/177235072,34500,2,2023,25,automatico,Diesel,150,M Sport,Sport,118d,Rivenditore,223,ancona,60121,Marche,Centro
Bmw 118 118d 5p. Msport,https://www.automobile.it/velletri-bmw-118-118d-5p-msport/178675287,34500,1,2024,15,automatico,Diesel,150,M Sport,Sport,118d,Rivenditore,356,velletri,49,Lazio,Centro
BMW Serie 1 M 135i xdrive auto,https://www.automobile.it/genova-bmw-serie-1-m-135i-xdrive-auto/180786425,34500,3,2022,96,automatico,Benzina,306,M,Performance,M135i xDrive,Rivenditore,177,genova,16121,Liguria,Nord-ovest
BMW Serie 1 M 135i xdrive auto,https://www.automobile.it/alessandria-bmw-serie-1-m-135i-xdrive-auto/180786140,34500,3,2022,96,automatico,Benzina,306,M,Performance,M135i xDrive,Rivenditore,201,alessandria,15121,Piemonte,Nord-ovest
BMW Serie 1 M 135i xdrive auto,https://www.automobile.it/asti-bmw-serie-1-m-135i-xdrive-auto/180786153,34500,3,2022,96,automatico,Benzina,306,M,Performance,M135i xDrive,Rivenditore,233,asti,14100,Piemonte,Nord-ovest
BMW Serie 1 M 135I XDRIVE AUTO,https://www.automobile.it/borgomanero-bmw-serie-1-m-135i-xdrive-auto/179216702,34600,4,2021,63,automatico,Benzina,306,M,Performance,M135i xDrive,Rivenditore,239,borgomanero,28021,Piemonte,Nord-ovest
Bmw 135 M 135i xDrive 306 Cv Sedili Monoscocca,https://www.automobile.it/carmagnola-bmw-135-m-135i-xdrive-306-cv-sedili-monoscocca/180850851,34700,4,2021,650,automatico,Benzina,306,M,Performance,M135i xDrive,Rivenditore,271,carmagnola,10022,Piemonte,Nord-ovest
BMW Serie 1 5 Porte 118 d SCR Business Advantage Steptronic,https://www.automobile.it/perugia-bmw-serie-1-5-porte-118-d-scr-business-advantage-steptronic/178986373,34800,1,2024,20,automatico,Diesel,150,Advantage,Base,118d,Rivenditore,200,perugia,6121,Umbria,Centro
BMW Serie 1 118d 5p. M Sport,https://www.automobile.it/monza-bmw-serie-1-118d-5p-m-sport/178807569,34890,1,2024,20,automatico,Diesel,150,M Sport,Sport,118d,Rivenditore,178,monza,20900,Lombardia,Nord-ovest
Bmw 118 118d 5p. Msport tetto panoramico - palette volante,https://www.automobile.it/capannori-bmw-118-118d-5p-msport-tetto-panoramico-palette-volante/173551102,34900,4,2021,24,automatico,Diesel,150,M Sport,Sport,118d,Rivenditore,101,capannori,55012,Toscana,Centro
BMW 118 d Msport auto,https://www.automobile.it/alessandria-bmw-118-d-msport-auto/179817555,34900,1,2024,22,automatico,Diesel,150,M Sport,Sport,118d,Rivenditore,201,alessandria,15121,Piemonte,Nord-ovest
BMW 118 d Msport auto,https://www.automobile.it/alessandria-bmw-118-d-msport-auto/179597573,34900,1,2024,13,automatico,Diesel,150,M Sport,Sport,118d,Rivenditore,201,alessandria,15121,Piemonte,Nord-ovest
Bmw 120 120i 5p. Msport,https://www.automobile.it/torino-bmw-120-120i-5p-msport/179795824,34900,0,2025,6,automatico,Benzina,178,M Sport,Sport,120i,Rivenditore,276,torino,10121,Piemonte,Nord-ovest
Bmw 120 120i 5p. Msport,https://www.automobile.it/torino-bmw-120-120i-5p-msport/179795823,34900,0,2025,6,automatico,Benzina,178,M Sport,Sport,120i,Rivenditore,276,torino,10121,Piemonte,Nord-ovest
BMW Serie 1 116i 5p. Msport,https://www.automobile.it/messina-bmw-serie-1-116i-5p-msport/178578247,34900,1,2024,6,automatico,Benzina,109,M Sport,Sport,116i,Rivenditore,807,messina,98121,Sicilia,Isole
BMW Serie 1 116i 5p. Msport,https://www.automobile.it/palermo-bmw-serie-1-116i-5p-msport/178579004,34900,1,2024,6,automatico,Benzina,109,M Sport,Sport,116i,Rivenditore,750,palermo,90121,Sicilia,Isole
BMW Serie 1 116i 5p. Msport,https://www.automobile.it/catania-bmw-serie-1-116i-5p-msport/178578892,34900,1,2024,6,automatico,Benzina,109,M Sport,Sport,116i,Rivenditore,861,catania,95121,Sicilia,Isole
"Bmw 120d xDrive Msport LED PANO ""18"" HARMAN-KARDON",https://www.automobile.it/roma-bmw-120d-xdrive-msport-led-pano-18-harman-kardon/180716338,34900,2,2023,48,automatico,Diesel,190,M Sport,Sport,120d xDrive,Rivenditore,326,roma,118,Lazio,Centro
BMW Serie 1 F40 Benzina 120i Msport auto,https://www.automobile.it/settimo-torinese-bmw-serie-1-f40-benzina-120i-msport-auto/180707194,34900,2,2023,22,automatico,Benzina,178,M Sport,Sport,120i,Rivenditore,270,settimo torinese,10036,Piemonte,Nord-ovest
BMW 128 ti 5p. Msport Pro Aut.,https://www.automobile.it/verona-bmw-128-5p-msport-pro-aut/180779792,34900,3,2022,12,automatico,Benzina,265,M Sport,Sport,128ti,Rivenditore,86,verona,37121,Veneto,Nord-est
BMW Serie 1 5 Porte 118 d SCR Msport Steptronic,https://www.automobile.it/perugia-bmw-serie-1-5-porte-118-d-scr-msport-steptronic/178586372,34900,1,2024,23,automatico,Diesel,150,M Sport,Sport,118d,Rivenditore,200,perugia,6121,Umbria,Centro
BMW Serie 1 118d 5p. M Sport,https://www.automobile.it/reggio-calabria-bmw-serie-1-118d-5p-m-sport/179167637,34900,1,2024,6,automatico,Diesel,150,M Sport,Sport,118d,Rivenditore,819,reggio calabria,89121,Calabria,Sud
BMW Serie 1 118d 5p. M Sport,https://www.automobile.it/messina-bmw-serie-1-118d-5p-m-sport/179172732,34900,1,2024,6,automatico,Diesel,150,M Sport,Sport,118d,Rivenditore,807,messina,98121,Sicilia,Isole
BMW Serie 1 118d 5p. M Sport,https://www.automobile.it/catania-bmw-serie-1-118d-5p-m-sport/179167484,34900,1,2024,6,automatico,Diesel,150,M Sport,Sport,118d,Rivenditore,861,catania,95121,Sicilia,Isole
BMW Serie 1 118d 5p. M Sport,https://www.automobile.it/palermo-bmw-serie-1-118d-5p-m-sport/179167536,34900,1,2024,6,automatico,Diesel,150,M Sport,Sport,118d,Rivenditore,750,palermo,90121,Sicilia,Isole
Bmw 135 M 135i xDrive,https://www.automobile.it/chivasso-bmw-135-m-135i-xdrive/180837154,34900,3,2022,16,automatico,Benzina,306,M,Performance,M135i xDrive,Rivenditore,262,chivasso,10034,Piemonte,Nord-ovest
Bmw 135 M 135i xDrive,https://www.automobile.it/chivasso-bmw-135-m-135i-xdrive/180837183,34900,3,2022,18,automatico,Benzina,306,M,Performance,M135i xDrive,Rivenditore,262,chivasso,10034,Piemonte,Nord-ovest
BMW Serie 1 M 135I XDRIVE AUTO,https://www.automobile.it/verona-bmw-serie-1-m-135i-xdrive-auto/179840995,34900,4,2021,66,automatico,Benzina,306,M,Performance,M135i xDrive,Rivenditore,86,verona,37121,Veneto,Nord-est
BMW Serie 1 F40 Diesel 118d Msport auto,https://www.automobile.it/settimo-torinese-bmw-serie-1-f40-diesel-118d-msport-auto/180817091,34900,1,2024,10,automatico,Diesel,150,M Sport,Sport,118d,Rivenditore,270,settimo torinese,10036,Piemonte,Nord-ovest
Bmw 118d 5p. MSport Pro Nuovo mod,https://www.automobile.it/roma-bmw-118d-5p-msport-pro-nuovo-mod/180831263,34999,0,2025,6,automatico,Diesel,150,M Sport,Sport,118d,Rivenditore,326,roma,118,Lazio,Centro
BMW Serie 1 5 Porte 118 d SCR Msport Steptronic,https://www.automobile.it/milano-bmw-serie-1-5-porte-118-d-scr-msport-steptronic/179217660,35000,1,2024,20,automatico,Diesel,150,M Sport,Sport,118d,Rivenditore,177,milano,20121,Lombardia,Nord-ovest
BMW Serie 1 118 d DCT,https://www.automobile.it/grumello-monte-bmw-serie-1-118-d-dct/179460989,35400,0,2025,0,automatico,Diesel,150,M,Performance,118d,Rivenditore,146,grumello monte,24064,Lombardia,Nord-ovest
BMW Serie 1 118d 5p. M Sport,https://www.automobile.it/milano-bmw-serie-1-118d-5p-m-sport/177776849,35470,2,2023,6,automatico,Diesel,150,M Sport,Sport,118d,Rivenditore,177,milano,20121,Lombardia,Nord-ovest
BMW 135 M 135i xdrive auto,https://www.automobile.it/volpiano-bmw-135-m-135i-xdrive-auto/180841913,35490,4,2021,10,automatico,Benzina,306,M,Performance,M135i xDrive,Rivenditore,271,volpiano,10088,Piemonte,Nord-ovest
BMW Serie 1 M 135I XDRIVE AUTO,https://www.automobile.it/verbania-bmw-serie-1-m-135i-xdrive-auto/179425888,35500,4,2021,49,automatico,Benzina,306,M,Performance,M135i xDrive,Rivenditore,246,verbania,28921,Piemonte,Nord-ovest
BMW Serie 1 120d 5p. M Sport,https://www.automobile.it/milano-bmw-serie-1-120d-5p-m-sport/180225508,35500,1,2024,32,automatico,Diesel,190,M Sport,Sport,120d,Rivenditore,177,milano,20121,Lombardia,Nord-ovest
BMW Serie 1 120d xdrive 5p. M Sport,https://www.automobile.it/vedelago-bmw-serie-1-120d-xdrive-5p-m-sport/180800834,35500,1,2024,21,automatico,Diesel,190,M Sport,Sport,120d xDrive,Rivenditore,133,vedelago,31050,Veneto,Nord-est
BMW Serie 1 5 Porte 118 d SCR Msport Steptronic,https://www.automobile.it/perugia-bmw-serie-1-5-porte-118-d-scr-msport-steptronic/179433178,35550,1,2024,18,automatico,Diesel,150,M Sport,Sport,118d,Rivenditore,200,perugia,6121,Umbria,Centro
Bmw 118 118d 5p. Msport,https://www.automobile.it/vitorchiano-bmw-118-118d-5p-msport/180562508,35590,1,2024,14,automatico,Diesel,150,M Sport,Sport,118d,Rivenditore,257,vitorchiano,1030,Lazio,Centro
BMW Serie 1 5 PORTE - F40 116d 5 Porte,https://www.automobile.it/cuneo-bmw-serie-1-5-porte-f40-116d-5-porte/174928885,35620,0,2025,0,automatico,Diesel,116,M,Performance,116d,Rivenditore,286,cuneo,12100,Piemonte,Nord-ovest
BMW 118 d 5p. Msport,https://www.automobile.it/castelnuovo-rangone-bmw-118-d-5p-msport/177295579,35680,4,2021,0,automatico,Diesel,150,M Sport,Sport,118d,Rivenditore,20,castelnuovo rangone,41051,Emilia-Romagna,Nord-est
BMW Serie 1 5 Porte 118 d SCR Msport Steptronic,https://www.automobile.it/perugia-bmw-serie-1-5-porte-118-d-scr-msport-steptronic/179433179,35700,1,2024,21,automatico,Diesel,150,M Sport,Sport,118d,Rivenditore,200,perugia,6121,Umbria,Centro
BMW 118 d 5p. Msport,https://www.automobile.it/castelnuovo-rangone-bmw-118-d-5p-msport/176932455,35800,4,2021,41,automatico,Diesel,150,M Sport,Sport,118d,Rivenditore,20,castelnuovo rangone,41051,Emilia-Romagna,Nord-est
BMW Serie 1 5 Porte 118 d SCR Msport Steptronic,https://www.automobile.it/perugia-bmw-serie-1-5-porte-118-d-scr-msport-steptronic/180006510,35800,1,2024,16,automatico,Diesel,150,M Sport,Sport,118d,Rivenditore,200,perugia,6121,Umbria,Centro
BMW Serie 1 128ti 5p. Msport,https://www.automobile.it/milano-bmw-serie-1-128ti-5p-msport/180304688,35800,3,2022,37,automatico,Benzina,265,M Sport,Sport,128ti,Rivenditore,177,milano,20121,Lombardia,Nord-ovest
BMW 118 d 5p. Msport,https://www.automobile.it/castelnuovo-rangone-bmw-118-d-5p-msport/177295589,35900,4,2021,41,automatico,Diesel,150,M Sport,Sport,118d,Rivenditore,20,castelnuovo rangone,41051,Emilia-Romagna,Nord-est
BMW 118d 5 Porte,https://www.automobile.it/capannori-bmw-118d-5-porte/179233197,35900,1,2024,26,automatico,Diesel,150,M,Performance,118d,Rivenditore,101,capannori,55012,Toscana,Centro
BMW Serie 1 M 135i xdrive auto,https://www.automobile.it/asti-bmw-serie-1-m-135i-xdrive-auto/180817030,35900,3,2022,60,automatico,Benzina,306,M,Performance,M135i xDrive,Rivenditore,233,asti,14100,Piemonte,Nord-ovest
Bmw 120 120i 5p. Msport VIRTUAL,https://www.automobile.it/chivasso-bmw-120-120i-5p-msport-virtual/180837195,35900,2,2023,11,automatico,Benzina,178,M Sport,Sport,120i,Rivenditore,262,chivasso,10034,Piemonte,Nord-ovest
BMW 118d 5 Porte,https://www.automobile.it/vinci-bmw-118d-5-porte/179233229,35900,1,2024,26,automatico,Diesel,150,M,Performance,118d,Rivenditore,98,vinci,50059,Toscana,Centro
BMW Serie 1 M 135i xdrive,https://www.automobile.it/napoli-bmw-serie-1-m-135i-xdrive/177471896,35990,3,2022,21,automatico,Benzina,306,M,Performance,M135i xDrive,Rivenditore,495,napoli,80121,Campania,Sud
BMW Serie 1 5 Porte 118 d SCR Msport Steptronic,https://www.automobile.it/milano-bmw-serie-1-5-porte-118-d-scr-msport-steptronic/178154434,36000,0,2025,0,automatico,Diesel,150,M Sport,Sport,118d,Rivenditore,177,milano,20121,Lombardia,Nord-ovest
BMW 120 d 5p. Msport,https://www.automobile.it/castelnuovo-rangone-bmw-120-d-5p-msport/178164334,36300,2,2023,25,automatico,Diesel,190,M Sport,Sport,120d,Rivenditore,20,castelnuovo rangone,41051,Emilia-Romagna,Nord-est
BMW Serie 1 5 Porte 118 d SCR Msport Steptronic,https://www.automobile.it/elmas-bmw-serie-1-5-porte-118-d-scr-msport-steptronic/180735666,36500,3,2022,16,automatico,Diesel,150,M Sport,Sport,118d,Rivenditore,623,elmas,9067,Sardegna,Isole
"Bmw 118d Auto 5p. Msport ""GARANZIA 03/2027""",https://www.automobile.it/todi-bmw-118d-auto-5p-msport-garanzia-03-2027/180851701,36500,1,2024,20,automatico,Diesel,150,M Sport,Sport,118d,Rivenditore,232,todi,6059,Umbria,Centro
BMW Serie 1 118d 5p. Msport,https://www.automobile.it/bologna-bmw-serie-1-118d-5p-msport/180838461,36580,1,2024,10,automatico,Diesel,150,M Sport,Sport,118d,Rivenditore,25,bologna,40121,Emilia-Romagna,Nord-est
BMW Serie 1 120d xDrive 5p. Msport,https://www.automobile.it/roma-bmw-serie-1-120d-xdrive-5p-msport/168829784,36600,2,2023,11,automatico,Diesel,190,M Sport,Sport,120d xDrive,Rivenditore,326,roma,118,Lazio,Centro
BMW Serie 1 5 Porte 118 d SCR Msport Steptronic,https://www.automobile.it/milano-bmw-serie-1-5-porte-118-d-scr-msport-steptronic/180446649,36600,1,2024,12,automatico,Diesel,150,M Sport,Sport,118d,Rivenditore,177,milano,20121,Lombardia,Nord-ovest
BMW Serie 1 118 d MSport Design DCT,https://www.automobile.it/brescia-bmw-serie-1-118-d-msport-design-dct/180202962,36800,0,2025,0,automatico,Diesel,150,M Sport,Sport,118d,Rivenditore,121,brescia,25121,Lombardia,Nord-ovest
BMW Serie 1 5 Porte 118 d SCR Msport Steptronic,https://www.automobile.it/perugia-bmw-serie-1-5-porte-118-d-scr-msport-steptronic/179433176,36850,1,2024,12,automatico,Diesel,150,M Sport,Sport,118d,Rivenditore,200,perugia,6121,Umbria,Centro
BMW Serie 1 118d 5p. MSport,https://www.automobile.it/monza-bmw-serie-1-118d-5p-msport/180768042,36890,1,2024,9,automatico,Diesel,150,M Sport,Sport,118d,Rivenditore,178,monza,20900,Lombardia,Nord-ovest
BMW - Serie 1 - 118d M Sport,https://www.automobile.it/oristano-bmw-serie-1-118d-m-sport/178307890,36900,4,2021,39,automatico,Diesel,150,M Sport,Sport,118d,Rivenditore,568,oristano,9170,Sardegna,Isole
Bmw 120 i 170cv km 0 2024,https://www.automobile.it/arzachena-bmw-120-170cv-km-0-2024/180797086,36900,0,2025,0,automatico,Benzina,178,M,Performance,120i,Rivenditore,423,arzachena,7021,Sardegna,Isole
BMW 118 d 5p. Msport Aut.,https://www.automobile.it/verona-bmw-118-d-5p-msport-aut/180492869,36900,1,2024,5,automatico,Diesel,150,M Sport,Sport,118d,Rivenditore,86,verona,37121,Veneto,Nord-est
BMW 118 d 5p. Msport Aut.,https://www.automobile.it/verona-bmw-118-d-5p-msport-aut/180850678,36900,1,2024,3,automatico,Diesel,150,M Sport,Sport,118d,Rivenditore,86,verona,37121,Veneto,Nord-est
BMW Serie 1 118d 5p. MSport,https://www.automobile.it/bologna-bmw-serie-1-118d-5p-msport/180608839,36980,1,2024,2,automatico,Diesel,150,M Sport,Sport,118d,Rivenditore,25,bologna,40121,Emilia-Romagna,Nord-est
BMW Serie 1 118d 5p. Msport,https://www.automobile.it/bologna-bmw-serie-1-118d-5p-msport/180792075,36980,1,2024,5,automatico,Diesel,150,M Sport,Sport,118d,Rivenditore,25,bologna,40121,Emilia-Romagna,Nord-est
BMW Serie 1 118d 5p. Msport,https://www.automobile.it/bologna-bmw-serie-1-118d-5p-msport/180812817,36980,1,2024,2,automatico,Diesel,150,M Sport,Sport,118d,Rivenditore,25,bologna,40121,Emilia-Romagna,Nord-est
BMW Serie 1 118d 5p. Msport,https://www.automobile.it/bologna-bmw-serie-1-118d-5p-msport/180838462,36980,1,2024,3,automatico,Diesel,150,M Sport,Sport,118d,Rivenditore,25,bologna,40121,Emilia-Romagna,Nord-est
BMW Serie 1 118d 5p. Msport,https://www.automobile.it/bologna-bmw-serie-1-118d-5p-msport/180838459,36980,1,2024,1,automatico,Diesel,150,M Sport,Sport,118d,Rivenditore,25,bologna,40121,Emilia-Romagna,Nord-est
BMW Serie 1 BMW 118d Msport,https://www.automobile.it/bologna-bmw-serie-1-bmw-118d-msport/180838460,36980,1,2024,1,automatico,Diesel,150,M Sport,Sport,118d,Rivenditore,25,bologna,40121,Emilia-Romagna,Nord-est
Bmw 118 118d 5p. Msport,https://www.automobile.it/capannori-bmw-118-118d-5p-msport/173551098,37000,4,2021,15,automatico,Diesel,150,M Sport,Sport,118d,Rivenditore,101,capannori,55012,Toscana,Centro
Bmw 118 118d 5p. Msport,https://www.automobile.it/catania-bmw-118-118d-5p-msport/180218606,37000,2,2023,14,automatico,Diesel,150,M Sport,Sport,118d,Rivenditore,861,catania,95121,Sicilia,Isole
"BMW Serie 1 118d 5p. MSport 18"" DAB Live cockpit Camera",https://www.automobile.it/rimini-bmw-serie-1-118d-5p-msport-18-dab-live-cockpit-camera/180284762,37200,1,2024,6,automatico,Diesel,150,M Sport,Sport,118d,Rivenditore,132,rimini,47921,Emilia-Romagna,Nord-est
BMW Serie 1 118 d MSport DCT,https://www.automobile.it/grumello-monte-bmw-serie-1-118-d-msport-dct/179460988,37350,0,2025,0,automatico,Diesel,150,M Sport,Sport,118d,Rivenditore,146,grumello monte,24064,Lombardia,Nord-ovest
BMW 128 ti 5p. Msport,https://www.automobile.it/beinasco-bmw-128-5p-msport/179262701,37399,1,2024,8,automatico,Benzina,265,M Sport,Sport,128ti,Rivenditore,283,beinasco,10092,Piemonte,Nord-ovest
