Annuncio,Link,Modello,Prezzo,Chilometraggio,Cambio,Immatricolazione,Carburante,CV,Venditore,CAP,Comune
Opel Corsa Corsa 1.2 Elegance,https://www.subito.it/auto/opel-corsa-corsa-1-2-elegance-roma-606807189.htm,1.2 75cv,14690.0,60089,manuale,2023,Benzina,75.0,Privato,118,roma
Opel Corsa 6 Serie 2022,https://www.subito.it/auto/opel-corsa-6-serie-2022-roma-605996184.htm,,11000.0,56783,manuale,2022,Benzina,,Privato,118,roma
Opel Corsa 1.2 Edition 100 CV,https://www.subito.it/auto/opel-corsa-1-2-edition-100-cv-bari-606753277.htm,1.2 75cv,13600.0,21000,manuale,2024,Benzina,75.0,Privato,70121,bari
Opel Corsa 1.2 Edition,https://www.subito.it/auto/opel-corsa-1-2-edition-roma-580593294.htm,1.2 75cv,17990.0,0,manuale,2024,Benzina,75.0,Privato,15,monterotondo
Opel Corsa Vi 2020 Corsa 1.2 Edition S S 75CV,https://www.subito.it/auto/opel-corsa-vi-2020-corsa-1-2-edition-s-s-75cv-livorno-606712091.htm,1.2 75cv,12500.0,72396,manuale,2020,Benzina,75.0,Privato,57121,livorno
Opel Corsa D T 2023,https://www.subito.it/auto/opel-corsa-d-t-2023-padova-606665987.htm,,14000.0,30000,manuale,2023,Benzina,,Privato,35044,montagnana
Opel Corsa Corsa 1.2 Elegance,https://www.subito.it/auto/opel-corsa-corsa-1-2-elegance-mantova-606647418.htm,1.2 75cv,14690.0,60089,manuale,2023,Benzina,75.0,Privato,46040,guidizzolo
Opel Corsa 1.2 Elegance,https://www.subito.it/auto/opel-corsa-1-2-elegance-treviso-606635416.htm,1.2 75cv,11490.0,60000,manuale,2021,Benzina,75.0,Privato,31040,nervesa battaglia
Opel Corsa 1.2 EDITION S&S 75CV,https://www.subito.it/auto/opel-corsa-1-2-edition-s-s-75cv-pavia-606634079.htm,1.2 75cv,16200.0,25985,manuale,2023,Benzina,75.0,Privato,27051,cava manara
Opel Corsa e- Elegance,https://www.subito.it/auto/opel-corsa-e-elegance-roma-606633946.htm,,15200.0,32741,automatico,2020,Benzina,,Privato,118,roma
Opel Corsa e- Elegance,https://www.subito.it/auto/opel-corsa-e-elegance-chieti-606633052.htm,,15200.0,32741,automatico,2020,Benzina,,Privato,66020,san giovanni teatino
Opel Corsa 1.2 100 CV Gs,https://www.subito.it/auto/opel-corsa-1-2-100-cv-gs-roma-603049078.htm,1.2 100cv,16990.0,0,manuale,2025,Benzina,100.0,Privato,118,roma
Opel Corsa 1.2 Elegance S S 100CV At8,https://www.subito.it/auto/opel-corsa-1-2-elegance-s-s-100cv-at8-palermo-608004771.htm,1.2 75cv,14300.0,37057,automatico,2023,Benzina,75.0,Privato,90121,palermo
Opel Corsa Vi 2020 Corsa E Elegance,https://www.subito.it/auto/opel-corsa-vi-2020-corsa-e-elegance-palermo-577590286.htm,,15800.0,15977,automatico,2021,Benzina,,Privato,90121,palermo
Opel Corsa 1.2 S S100 CV Elegance 2022,https://www.subito.it/auto/opel-corsa-1-2-s-s100-cv-elegance-2022-catanzaro-593480014.htm,1.2 75cv,14990.0,33000,manuale,2022,Benzina,75.0,Privato,88042,falerna
Opel Corsa 6 Serie 2020,https://www.subito.it/auto/opel-corsa-6-serie-2020-cuneo-606602512.htm,1.2 75cv,11500.0,58170,manuale,2020,Benzina,75.0,Privato,12023,caraglio
Opel Corsa 1.2 100 CV Edition Clima Cerchi Lega,https://www.subito.it/auto/opel-corsa-1-2-100-cv-edition-clima-cerchi-lega-cuneo-606584589.htm,1.2 100cv,10500.0,49980,manuale,2023,Benzina,100.0,Privato,12038,savigliano
Opel Corsa Corsa 1.2 Elegance,https://www.subito.it/auto/opel-corsa-corsa-1-2-elegance-roma-606583460.htm,1.2 75cv,14690.0,62306,manuale,2023,Benzina,75.0,Privato,118,roma
Opel Corsa Tenuta Bene Stato Pronta Per Prova,https://www.subito.it/auto/opel-corsa-tenuta-bene-stato-pronta-per-prova-pescara-606577701.htm,,12500.0,50000,manuale,2021,Benzina,,Privato,65024,manoppello
Opel Corsa 6 Serie 2023,https://www.subito.it/auto/opel-corsa-6-serie-2023-monza-606572816.htm,,14000.0,20000,automatico,2023,Benzina,,Privato,20831,seregno
Opel Corsa 40Esimo Anniversario,https://www.subito.it/auto/opel-corsa-40esimo-anniversario-ravenna-606544422.htm,,14000.0,22000,automatico,2022,Benzina,,Privato,48121,ravenna
Opel Corsa 1.5 D 100 CV Gs Line,https://www.subito.it/auto/opel-corsa-1-5-d-100-cv-gs-line-roma-606510091.htm,1.5 Diesel,12500.0,84000,manuale,2021,Diesel,100.0,Privato,118,roma
Opel Corsa 6A Serie 1.5 Elegance Diesel,https://www.subito.it/auto/opel-corsa-6a-serie-1-5-elegance-diesel-venezia-606505155.htm,1.5 Diesel,13900.0,85000,automatico,2021,Diesel,100.0,Privato,30037,scorze
Opel Corsa 6 Serie 2023,https://www.subito.it/auto/opel-corsa-6-serie-2023-modena-606474188.htm,,15000.0,36000,automatico,2023,Benzina,,Privato,41121,modena
Opel Corsa 5 Serie 2024,https://www.subito.it/auto/opel-corsa-5-serie-2024-foggia-606460599.htm,,18900.0,8000,automatico,2024,Benzina,,Privato,71121,foggia
Opel Corsa New Gs Line 1.5 D 100CV Bi Color Fari,https://www.subito.it/auto/opel-corsa-new-gs-line-1-5-d-100cv-bi-color-fari-catania-606459501.htm,1.5 Diesel,13890.0,86241,manuale,2021,Diesel,100.0,Privato,95040,mirabella imbaccari
Opel Corsa 1200 100CV,https://www.subito.it/auto/opel-corsa-1200-100cv-foggia-606452304.htm,1.2 75cv,15000.0,18000,automatico,2024,Benzina,75.0,Privato,71121,foggia
Opel Corsa 1.2 D T 100 CV,https://www.subito.it/auto/opel-corsa-1-2-d-t-100-cv-firenze-606432148.htm,1.2 75cv,17000.0,13300,automatico,2023,Benzina,75.0,Privato,50052,certaldo
Opel Corsa 1.2 Elegance,https://www.subito.it/auto/opel-corsa-1-2-elegance-napoli-606423340.htm,1.2 75cv,14900.0,42803,manuale,2023,Benzina,75.0,Privato,80031,brusciano
Opel Corsa 1.2 100 CV Gs Line Unica Proprietaria,https://www.subito.it/auto/opel-corsa-1-2-100-cv-gs-line-unica-proprietaria-rovigo-606421119.htm,1.2 100cv,10900.0,78000,manuale,2020,Benzina,100.0,Privato,45026,lendinara
Opel Corsa Gb33359,https://www.subito.it/auto/opel-corsa-gb33359-verona-603004237.htm,,13899.0,17351,manuale,2023,Benzina,,Privato,37121,verona
Opel Corsa 130CV Gs Line,https://www.subito.it/auto/opel-corsa-130cv-gs-line-brindisi-606403847.htm,,12900.0,58000,automatico,2022,Benzina,,Privato,72100,brindisi
Opel Corsa Va87007,https://www.subito.it/auto/opel-corsa-va87007-milano-605729746.htm,,14299.0,14799,manuale,2023,Benzina,,Privato,20121,milano
Opel Corsa Corsa 1.2 Elegance,https://www.subito.it/auto/opel-corsa-corsa-1-2-elegance-verona-606398167.htm,1.2 75cv,14690.0,62306,manuale,2023,Benzina,75.0,Privato,37121,verona
Opel Corsa Mm92837,https://www.subito.it/auto/opel-corsa-mm92837-firenze-606395437.htm,,10499.0,100703,manuale,2021,Benzina,,Privato,50121,firenze
Opel Corsa Mm92837,https://www.subito.it/auto/opel-corsa-mm92837-catania-606395196.htm,,10499.0,100703,manuale,2021,Benzina,,Privato,95121,catania
Opel Corsa Mm92837,https://www.subito.it/auto/opel-corsa-mm92837-cagliari-606394369.htm,,10499.0,100703,manuale,2021,Benzina,,Privato,9121,cagliari
Opel Corsa Mm92837,https://www.subito.it/auto/opel-corsa-mm92837-sassari-606394247.htm,,10499.0,100703,manuale,2021,Benzina,,Privato,7100,sassari
Opel Corsa Mm92837,https://www.subito.it/auto/opel-corsa-mm92837-bari-606393878.htm,,10499.0,100703,manuale,2021,Benzina,,Privato,70121,bari
Opel Corsa Mm92837,https://www.subito.it/auto/opel-corsa-mm92837-milano-606393506.htm,,10499.0,100703,manuale,2021,Benzina,,Privato,20121,milano
OPEL Corsa 1.2 Elegance IVA ESPOSTA COMPRESA NEL,https://www.subito.it/auto/opel-corsa-1-2-elegance-iva-esposta-compresa-nel-torino-606391496.htm,1.2 75cv,12900.0,48800,manuale,2021,Benzina,75.0,Privato,10121,torino
OPEL Corsa MM92837,https://www.subito.it/auto/opel-corsa-mm92837-palermo-606390407.htm,,10499.0,100703,manuale,2021,Benzina,,Privato,90121,palermo
OPEL Corsa MM92837,https://www.subito.it/auto/opel-corsa-mm92837-torino-606388503.htm,,10499.0,100703,manuale,2021,Benzina,,Privato,10121,torino
OPEL Corsa MM92837,https://www.subito.it/auto/opel-corsa-mm92837-bologna-606387959.htm,,10499.0,100703,manuale,2021,Benzina,,Privato,40121,bologna
Opel Corsa,https://www.subito.it/auto/opel-corsa-milano-606374828.htm,,14000.0,19400,manuale,2023,Benzina,,Privato,20038,busto garolfo
Opel Corsa 1.2 100 CV Gs Line Bicolore Gpl,https://www.subito.it/auto/opel-corsa-1-2-100-cv-gs-line-bicolore-gpl-roma-608008280.htm,1.2 100cv,13990.0,24000,manuale,2024,Benzina,100.0,Privato,118,roma
Opel Corsa 1.2 100CV At8 Edition,https://www.subito.it/auto/opel-corsa-1-2-100cv-at8-edition-milano-610403106.htm,1.2 100cv,13890.0,23387,automatico,2022,Benzina,100.0,Privato,20087,robecco sul naviglio
Opel Corsa 1.2 100 CV Elegance Neopatentati Unipro,https://www.subito.it/auto/opel-corsa-1-2-100-cv-elegance-neopatentati-unipro-torino-609780939.htm,1.2 100cv,7900.0,104000,manuale,2021,Benzina,100.0,Privato,10040,la loggia
Opel Corsa Electric D T,https://www.subito.it/auto/opel-corsa-electric-d-t-palermo-606332202.htm,,24500.0,0,automatico,2023,Benzina,,Privato,90121,palermo
Opel Corsa Electric Elegance,https://www.subito.it/auto/opel-corsa-electric-elegance-palermo-606332077.htm,,26500.0,0,automatico,2023,Benzina,,Privato,90121,palermo
Opel Nuova Corsa Gs 1.2 75CV Mt5,https://www.subito.it/auto/opel-nuova-corsa-gs-1-2-75cv-mt5-palermo-606332044.htm,1.2 75cv,18900.0,4241,manuale,2023,Benzina,75.0,Privato,90121,palermo
Opel Corsa Vi 2020 Corsa 1.2 Edition S S 100CV,https://www.subito.it/auto/opel-corsa-vi-2020-corsa-1-2-edition-s-s-100cv-palermo-606331994.htm,1.2 75cv,13400.0,29358,manuale,2021,Benzina,75.0,Privato,90121,palermo
Opel Nuova Corsa 1.2 75CV Mt5,https://www.subito.it/auto/opel-nuova-corsa-1-2-75cv-mt5-palermo-606331955.htm,1.2 75cv,17900.0,7643,manuale,2023,Benzina,75.0,Privato,90121,palermo
Opel Corsa Vi 2020 Corsa E Elegance,https://www.subito.it/auto/opel-corsa-vi-2020-corsa-e-elegance-palermo-606331950.htm,,12900.0,66724,automatico,2020,Benzina,,Privato,90121,palermo
Opel Corsa Electric Elegance,https://www.subito.it/auto/opel-corsa-electric-elegance-palermo-606331872.htm,,26800.0,0,automatico,2023,Benzina,,Privato,90121,palermo
Opel Nuova Corsa 1.2 100 Mt6,https://www.subito.it/auto/opel-nuova-corsa-1-2-100-mt6-palermo-606331856.htm,1.2 100cv,18900.0,0,automatico,2024,Benzina,100.0,Privato,90121,palermo
Opel Corsa 1.2 Elegance Massa,https://www.subito.it/auto/opel-corsa-1-2-elegance-massa-carrara-585922104.htm,1.2 75cv,11800.0,70371,manuale,2020,Benzina,75.0,Privato,54100,massa
Opel Corsa 1.2,https://www.subito.it/auto/opel-corsa-1-2-asti-606322956.htm,1.2 75cv,15900.0,1600,manuale,2024,Benzina,75.0,Privato,14100,asti
Opel Corsa Mm92837,https://www.subito.it/auto/opel-corsa-mm92837-verona-606322794.htm,,10499.0,100703,manuale,2021,Benzina,,Privato,37121,verona
Opel Corsa 1.2 Edition,https://www.subito.it/auto/opel-corsa-1-2-edition-frosinone-606319536.htm,1.2 75cv,13700.0,10583,manuale,2023,Benzina,75.0,Privato,3036,isola liri
Opel Corsa Edition 1.5 Diesel,https://www.subito.it/auto/opel-corsa-edition-1-5-diesel-roma-606316355.htm,1.5 Diesel,13900.0,19500,manuale,2023,Diesel,100.0,Privato,53,civitavecchia
Opel Corsa Forli,https://www.subito.it/auto/opel-corsa-forli-cesena-606273039.htm,,11500.0,41000,manuale,2021,Benzina,,Privato,47121,forli
Opel Corsa 1.5 Edition S S 100CV,https://www.subito.it/auto/opel-corsa-1-5-edition-s-s-100cv-campobasso-606271876.htm,1.5 Diesel,10900.0,111008,manuale,2020,Diesel,100.0,Privato,86100,campobasso
Opel Corsa 1200 100 CV Turbo Benzina Elegance,https://www.subito.it/auto/opel-corsa-1200-100-cv-turbo-benzina-elegance-napoli-606265331.htm,1.2 75cv,11900.0,71000,manuale,2021,Benzina,75.0,Privato,80046,san giorgio a cremano
Opel Corsa 1.2 100 CV Aut Vibo,https://www.subito.it/auto/opel-corsa-1-2-100-cv-aut-vibo-valentia-606262733.htm,1.2 100cv,16500.0,32300,automatico,2024,Benzina,100.0,Privato,89900,vibo valentia
Opel Corsa Xu54474,https://www.subito.it/auto/opel-corsa-xu54474-palermo-606259049.htm,,12199.0,122846,manuale,2022,Diesel,,Privato,90121,palermo
Opel Corsa Xu54474,https://www.subito.it/auto/opel-corsa-xu54474-bologna-606254053.htm,,12199.0,122846,manuale,2022,Diesel,,Privato,40121,bologna
Opel Corsa Xu54474,https://www.subito.it/auto/opel-corsa-xu54474-bari-606253307.htm,,12199.0,122846,manuale,2022,Diesel,,Privato,70121,bari
Opel Corsa 1.2,https://www.subito.it/auto/opel-corsa-1-2-padova-606185101.htm,1.2 75cv,13600.0,76525,manuale,2020,Benzina,75.0,Privato,35016,piazzola sul brenta
Opel Corsa 1.2 Edition,https://www.subito.it/auto/opel-corsa-1-2-edition-bologna-606181680.htm,1.2 75cv,11500.0,77360,manuale,2022,Benzina,75.0,Privato,40026,imola
Opel Corsa 1.2 Edition,https://www.subito.it/auto/opel-corsa-1-2-edition-bologna-606181394.htm,1.2 75cv,11500.0,77360,manuale,2022,Benzina,75.0,Privato,40026,imola
Opel Corsa 5 Serie 2023,https://www.subito.it/auto/opel-corsa-5-serie-2023-firenze-606125246.htm,1.2 75cv,15000.0,11000,manuale,2023,Benzina,75.0,Privato,50053,empoli
Opel Corsa 1200,https://www.subito.it/auto/opel-corsa-1200-trento-606115116.htm,1.2 75cv,12000.0,55000,manuale,2023,Benzina,75.0,Privato,38060,pomarolo
OPEL Corsa GB33359,https://www.subito.it/auto/opel-corsa-gb33359-milano-603069615.htm,1.5 Diesel,13899.0,17351,manuale,2023,Benzina,100.0,Privato,20121,milano
Opel Corsa 1.2 Edition 75CV OK NEOPATENTATI,https://www.subito.it/auto/opel-corsa-1-2-edition-75cv-ok-neopatentati-genova-606100303.htm,1.2 75cv,12900.0,22254,manuale,2022,Benzina,75.0,Privato,16121,genova
OPEL Corsa VA87007,https://www.subito.it/auto/opel-corsa-va87007-verona-605471570.htm,1.5 Diesel,14299.0,14799,manuale,2023,Benzina,100.0,Privato,37121,verona
Opel Corsa 1.2 Blitz Edition,https://www.subito.it/auto/opel-corsa-1-2-blitz-edition-roma-606086909.htm,1.2 75cv,11900.0,55000,manuale,2022,Benzina,75.0,Privato,118,roma
Opel Corsa 1.2 100 CV PREZZO REALE,https://www.subito.it/auto/opel-corsa-1-2-100-cv-prezzo-reale-torino-606074522.htm,1.2 100cv,12900.0,55000,manuale,2021,Benzina,100.0,Privato,10043,orbassano
Opel Corsa Vi 2020 Corsa E Elegance,https://www.subito.it/auto/opel-corsa-vi-2020-corsa-e-elegance-palermo-611182017.htm,,13400.0,27000,automatico,2021,Benzina,,Privato,90121,palermo
Opel Corsa 1.2 100 CV Gs,https://www.subito.it/auto/opel-corsa-1-2-100-cv-gs-napoli-604866051.htm,1.2 100cv,16990.0,0,manuale,2025,Benzina,100.0,Privato,80121,napoli
Opel Corsa Vi 2020.1 2 Edition S S 75CV,https://www.subito.it/auto/opel-corsa-vi-2020-1-2-edition-s-s-75cv-bari-605329034.htm,1.2 75cv,13700.0,49109,manuale,2023,Benzina,75.0,Privato,70121,bari
Opel Corsa 1.2 Benzina 75CV Edition,https://www.subito.it/auto/opel-corsa-1-2-benzina-75cv-edition-roma-606014825.htm,1.2 75cv,11500.0,31497,manuale,2021,Benzina,75.0,Privato,118,roma
Opel Corsa 1.2 100 CV Gs Line,https://www.subito.it/auto/opel-corsa-1-2-100-cv-gs-line-caserta-605944817.htm,1.2 100cv,10800.0,19000,manuale,2020,Benzina,100.0,Privato,81030,parete
Opel Corsa S S Gs Line 1.5 Diesel,https://www.subito.it/auto/opel-corsa-s-s-gs-line-1-5-diesel-torino-605922008.htm,1.5 Diesel,13500.0,88750,manuale,2020,Diesel,100.0,Privato,10121,torino
Opel Corsa,https://www.subito.it/auto/opel-corsa-napoli-605916595.htm,,6500.0,35000,automatico,2022,Benzina,,Privato,80047,san giuseppe vesuviano
Opel Corsa Nuova 1.2 75CV Mt5,https://www.subito.it/auto/opel-corsa-nuova-1-2-75cv-mt5-frosinone-605895687.htm,1.2 75cv,17900.0,0,manuale,2025,Benzina,75.0,Privato,3023,ceccano
Opel Corsa Nuova Ultimate 1.2 100 CV Mt6,https://www.subito.it/auto/opel-corsa-nuova-ultimate-1-2-100-cv-mt6-frosinone-605895374.htm,1.2 100cv,18900.0,0,manuale,2025,Benzina,100.0,Privato,3023,ceccano
Opel Corsa 1.2 100 CV Gs Line,https://www.subito.it/auto/opel-corsa-1-2-100-cv-gs-line-torino-605887211.htm,1.2 100cv,13900.0,30000,manuale,2021,Benzina,100.0,Privato,10088,volpiano
Opel Corsa 1.2 Design Tech 75 CV,https://www.subito.it/auto/opel-corsa-1-2-design-tech-75-cv-genova-605886365.htm,1.2 75cv,13900.0,9331,manuale,2023,Benzina,75.0,Privato,16121,genova
Opel Corsa 6A Serie 1.5 Diesel Versione Elegance,https://www.subito.it/auto/opel-corsa-6a-serie-1-5-diesel-versione-elegance-prato-605880099.htm,1.5 Diesel,12900.0,61200,manuale,2022,Diesel,100.0,Privato,59100,prato
Opel Corsa 1.5 D 100 CV Elegance,https://www.subito.it/auto/opel-corsa-1-5-d-100-cv-elegance-pordenone-605849328.htm,1.5 Diesel,13400.0,93000,manuale,2020,Diesel,100.0,Privato,33085,maniago
Opel Corsa F 1200,https://www.subito.it/auto/opel-corsa-f-1200-cremona-605821954.htm,1.2 75cv,11500.0,45000,manuale,2022,Benzina,75.0,Privato,26013,crema
Opel Corsa 6 Serie 2024,https://www.subito.it/auto/opel-corsa-6-serie-2024-sassari-605787877.htm,,14000.0,4749,manuale,2024,Benzina,,Privato,7026,olbia
Opel Corsa 1.2 Edition,https://www.subito.it/auto/opel-corsa-1-2-edition-mantova-597713387.htm,1.2 75cv,13200.0,50000,manuale,2022,Benzina,75.0,Privato,46040,guidizzolo
Opel Corsa 1.2 100 CV Aut Gs,https://www.subito.it/auto/opel-corsa-1-2-100-cv-aut-gs-prato-605722985.htm,1.2 100cv,17900.0,21474,automatico,2024,Benzina,100.0,Privato,59100,prato
Opel Corsa 1.2 100 CV Aut Gs,https://www.subito.it/auto/opel-corsa-1-2-100-cv-aut-gs-prato-605722853.htm,1.2 100cv,17900.0,19224,automatico,2024,Benzina,100.0,Privato,59100,prato
Opel Corsa F 2023 Gs Line,https://www.subito.it/auto/opel-corsa-f-2023-gs-line-venezia-605697226.htm,,16500.0,28300,manuale,2023,Benzina,,Privato,30121,venezia
Opel Corsa 22,https://www.subito.it/auto/opel-corsa-22-rimini-605649993.htm,,13500.0,61999,automatico,2022,Benzina,,Privato,47843,misano adriatico
Opel Corsa 1.2 Elegance,https://www.subito.it/auto/opel-corsa-1-2-elegance-napoli-605645098.htm,1.2 75cv,9490.0,98000,manuale,2020,Benzina,75.0,Privato,80045,pompei
Opel Corsa 1.2 Edition Neopatentati Uniproprietari,https://www.subito.it/auto/opel-corsa-1-2-edition-neopatentati-uniproprietari-torino-605632042.htm,1.2 75cv,7900.0,75000,manuale,2021,Benzina,75.0,Privato,10040,la loggia
Opel Corsa 1 5D 100CV Edition Full Neopatentati,https://www.subito.it/auto/opel-corsa-1-5d-100cv-edition-full-neopatentati-napoli-605622280.htm,1.5 Diesel,10500.0,129000,manuale,2020,Diesel,100.0,Privato,80014,giugliano campania
Opel Corsa Va87007,https://www.subito.it/auto/opel-corsa-va87007-bari-605597509.htm,,14299.0,14799,manuale,2023,Benzina,,Privato,70121,bari
Opel Corsa 1.2 Gs,https://www.subito.it/auto/opel-corsa-1-2-gs-prato-605596330.htm,1.2 75cv,14900.0,22540,manuale,2024,Benzina,75.0,Privato,59100,prato
Opel Corsa 2023.1 5 Diesel Neopatentati Garanzia,https://www.subito.it/auto/opel-corsa-2023-1-5-diesel-neopatentati-garanzia-cosenza-605592703.htm,1.5 Diesel,16500.0,22000,manuale,2023,Diesel,100.0,Privato,87036,rende
Opel Corsa Va87007,https://www.subito.it/auto/opel-corsa-va87007-palermo-605543388.htm,,14299.0,14799,manuale,2023,Benzina,,Privato,90121,palermo
Opel Corsa Va87007,https://www.subito.it/auto/opel-corsa-va87007-sassari-605541565.htm,1.5 Diesel,14299.0,14799,manuale,2023,Benzina,100.0,Privato,7100,sassari
OPEL Corsa VA87007,https://www.subito.it/auto/opel-corsa-va87007-torino-605540358.htm,,14299.0,14799,manuale,2023,Benzina,,Privato,10121,torino
OPEL Corsa VA87007,https://www.subito.it/auto/opel-corsa-va87007-bologna-605540304.htm,,14299.0,14799,manuale,2023,Benzina,,Privato,40121,bologna
OPEL Corsa VA87007,https://www.subito.it/auto/opel-corsa-va87007-cagliari-605538042.htm,,14299.0,14799,manuale,2023,Benzina,,Privato,9121,cagliari
OPEL Corsa VA87007,https://www.subito.it/auto/opel-corsa-va87007-firenze-605534947.htm,,14299.0,14799,manuale,2023,Benzina,,Privato,50121,firenze
Opel Corsa 5 Serie 2023,https://www.subito.it/auto/opel-corsa-5-serie-2023-milano-605534593.htm,,13500.0,28000,manuale,2023,Benzina,,Privato,20121,milano
Opel Corsa 6 Serie Corsa 1.2 Edition,https://www.subito.it/auto/opel-corsa-6-serie-corsa-1-2-edition-treviso-575509754.htm,1.2 75cv,13900.0,41338,manuale,2021,Benzina,75.0,Privato,31020,san fior
Opel Corsa 1.2 100CV At8 Edition,https://www.subito.it/auto/opel-corsa-1-2-100cv-at8-edition-milano-610403106.htm,1.2 100cv,13890.0,23387,automatico,2022,Benzina,100.0,Privato,20087,robecco sul naviglio
Opel Corsa 1.2 100CV At8 Edition,https://www.subito.it/auto/opel-corsa-1-2-100cv-at8-edition-milano-595861992.htm,1.2 100cv,13890.0,48000,automatico,2022,Benzina,100.0,Privato,20087,robecco sul naviglio
Opel Corsa 1.5 D 100 CV Elegance,https://www.subito.it/auto/opel-corsa-1-5-d-100-cv-elegance-modena-605507905.htm,1.5 Diesel,13900.0,61504,manuale,2020,Diesel,100.0,Privato,41049,sassuolo
Opel Corsa 1.5 D 100 CV Edition,https://www.subito.it/auto/opel-corsa-1-5-d-100-cv-edition-roma-605497408.htm,1.5 Diesel,12900.0,62807,manuale,2020,Diesel,100.0,Privato,40,ardea
Opel Corsa 1.2 100 CV Aut Gs,https://www.subito.it/auto/opel-corsa-1-2-100-cv-aut-gs-modena-605491888.htm,1.2 100cv,18700.0,6914,automatico,2024,Benzina,100.0,Privato,41049,sassuolo
Opel Corsa 1.2 Gs S S 75CV U1365,https://www.subito.it/auto/opel-corsa-1-2-gs-s-s-75cv-u1365-taranto-605482387.htm,1.2 75cv,16900.0,8290,manuale,2024,Benzina,75.0,Privato,74121,taranto
Opel Corsa 5 Serie 2023,https://www.subito.it/auto/opel-corsa-5-serie-2023-verona-605473579.htm,,16000.0,75000,manuale,2023,Diesel,,Privato,37121,verona
Opel Corsa Va87007,https://www.subito.it/auto/opel-corsa-va87007-catania-605472084.htm,,14299.0,14799,manuale,2023,Benzina,,Privato,95121,catania
Opel Corsa 1.2 75 CV Elegance,https://www.subito.it/auto/opel-corsa-1-2-75-cv-elegance-trapani-605469821.htm,1.2 75cv,11900.0,54562,manuale,2021,Benzina,75.0,Privato,91011,alcamo
Opel Corsa Vi 2020 Corsa 1.2 Gs Line S S 100CV,https://www.subito.it/auto/opel-corsa-vi-2020-corsa-1-2-gs-line-s-s-100cv-palermo-605418771.htm,1.2 75cv,16400.0,18865,manuale,2023,Benzina,75.0,Privato,90121,palermo
Opel Corsa 1.2,https://www.subito.it/auto/opel-corsa-1-2-lecce-605378768.htm,1.2 75cv,11500.0,69000,manuale,2022,Benzina,75.0,Privato,73039,tricase
Opel Corsa 1.2 Benz 75CV Navy Edition 2021 Reggio,https://www.subito.it/auto/opel-corsa-1-2-benz-75cv-navy-edition-2021-reggio-calabria-605373742.htm,1.2 75cv,12900.0,98000,manuale,2021,Benzina,75.0,Privato,89013,gioia tauro
